action,item id,item name,item code,item information
edit,202183,HYDRAULIC HOSE 3/4 HOUSE 800MM 3/4&quot; ONE SIDE 1&quot; BSP ONE SIDE ADAPTOR AEROQUIP,N36HOSE6002-001,<div><p>We are one of the major manufacturers and suppliers of Hydraulic Hoses. The offered hoses are made using sophisticated PVC and allied raw materials coupled with novel technology in compliance with set industry standards.</p></div>
edit,202198,INDUCTION MOTOR 0.75 KW WITH BRAKE (544222 DRG - BN80 B4 FDR) BONFIGLIOLI,N37GUDEL7005152,"<div><p>Flange Mounted Geared Motor that are widely used in industries for various applications. In addition, this Motors are also used for centrifugal and non-clog pumps.&nbsp;</p></div>"
edit,202357,THROTTLE-VALVE SPRING FOR CP 780,N31-G6PEPNCP780SCR12,THROTTLE-VALVE SPRING FOR CP 780
edit,202185,1/2 inch 4SH HYDRAULIC HOSE PIPE PARKER MAKE FITTING M22 LONG -1.200 m,N36HOSE1001-003,"<div>
<p>Parker offers the widest range of specialty, industrial, hybrid and hydraulic hose in the industry. Low pressure, medium pressure and high pressure pneumatic and hydraulic hose that is heat, ozone and weather resistant, chemical resistant, oil and flame resistant, UV resistant and abrasion resistant is available from Parker. Parker&rsquo;s pneumatic and hydraulic hose is manufactured to meet or exceed industrial specification requirements of SAE, DOT, USCG, ISO, DNV, EN, MSHA, German Lloyd, ABS, CARB, FDA, NFPA, CSA, NGV, ANSI and UL-21 LPG standards</p>
</div>"
edit,202186,1/2 INCH 4SH HYDRAULIC HOSE PIPE PARKER MAKE FITTING M22 LONG -0.800M,N36HOSE1001-004,"<div>
<p>Parker offers the widest range of specialty, industrial, hybrid and hydraulic hose in the industry. Low pressure, medium pressure and high pressure pneumatic and hydraulic hose that is heat, ozone and weather resistant, chemical resistant, oil and flame resistant, UV resistant and abrasion resistant is available from Parker. Parker&rsquo;s pneumatic and hydraulic hose is manufactured to meet or exceed industrial specification requirements of SAE, DOT, USCG, ISO, DNV, EN, MSHA, German Lloyd, ABS, CARB, FDA, NFPA, CSA, NGV, ANSI and UL-21 LPG standards</p>
</div>"
edit,202187,3/8 INCH HYDRAULIC HOSE JACK 90 BAND ST 800MM 3/8 & 1/2 ADAPTOR,N36HOSE3003-005,
edit,202188,1/2&quot; HYDRAULIC HOSE SEMPERIT 4MTR,N36HOSE1001-006,"<div>
<p><em><b>Very long service life due to abrasion resistant tube.</b></em></p>
<p><em><b> Average wear of the tube 50 mm&sup3; (according to DIN ISO 4649:2014).</b></em></p>
<p><em><b> Antistatic construction prevents the build-up of static electricity.</b></em></p>
</div>"
edit,202189,1/2 INCH 4SH HYDRAULIC HOSE PIPE PARKER MAKE FITTING M22 LONG -0.600M,N36HOSE3003-007,"<div>
<p>Parker offers the widest range of specialty, industrial, hybrid and hydraulic hose in the industry. Low pressure, medium pressure and high pressure pneumatic and hydraulic hose that is heat, ozone and weather resistant, chemical resistant, oil and flame resistant, UV resistant and abrasion resistant is available from Parker. Parker&rsquo;s pneumatic and hydraulic hose is manufactured to meet or exceed industrial specification requirements of SAE, DOT, USCG, ISO, DNV, EN, MSHA, German Lloyd, ABS, CARB, FDA, NFPA, CSA, NGV, ANSI and UL-21 LPG standards</p>
</div>"
edit,202190,1/2 INCH 4SH HYDRAULIC HOSE PIPE PARKER MAKE FITTING  M22 LONG 0.500M,N36HOSE1001-008,"<div>
<p>Parker offers the widest range of specialty, industrial, hybrid and hydraulic hose in the industry. Low pressure, medium pressure and high pressure pneumatic and hydraulic hose that is heat, ozone and weather resistant, chemical resistant, oil and flame resistant, UV resistant and abrasion resistant is available from Parker. Parker&rsquo;s pneumatic and hydraulic hose is manufactured to meet or exceed industrial specification requirements of SAE, DOT, USCG, ISO, DNV, EN, MSHA, German Lloyd, ABS, CARB, FDA, NFPA, CSA, NGV, ANSI and UL-21 LPG standards</p>
</div>"
edit,202191,1/2 inch HYDRAULIC HOSE PIPE MAKE AEROQUIP FITTING LONG-17 FEET,N36HOSE1002-009,"<div>
<p>Supreme strength Based on hydraulic force Light weight</p>
</div>"
edit,202192,1/2 INCH HYDRAULIC HOSE PIPE MAKE AEROQUIP FITTING LONG-470MM,N36HOSE1001-010,"<div>
<p>Supreme strength Based on hydraulic force Light weight</p>
</div>"
edit,202193,1/2 INCH HYDRAULIC HOSE PIPE MAKE AEROQUIP FITTING LONG-6MTR,N36HOSE1002-011,"<div>
<p>Supreme strength Based on hydraulic force Light weight</p>
</div>"
edit,202194,1/2 INCH HYDRAULIC HOSE PIPE MAKE AEROQUIP FITTING LONG-2MTR,N36HOSE1001-012,"<div>
<p>Supreme strength Based on hydraulic force.</p>
<p>Light weight</p>
</div>"
edit,202195,GEARED INDUCTION MOTOR (552075 DRG - W110 U64P90B5B3-BN90S4) BONFIGLIOLI,N37GUDEL7005135,<div><p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p></div>
edit,202196,"GEARED INDUCTION MOTOR, POWER =0.75KW,RATIO=45 (553014 DRG -W63U45P80B5B3+BN80B4B5FD) BONFIGLIOLI",N37GUDEL7005136,"Cost effective solution
- Low noise
- High peak load capacity
- Minimized mounting space
- Long operating life
- High reliability
- High number of possible configuration
- Wide output speed selection range
- Wide output torque selection range"
edit,202197,"GEARED INDUCTION MOTOR ( 0.75 KW, I-100 ) (554092 DRG - W110U100P80B5B3+BN80B4FDR) BONFIGLIOLI",N37GUDEL7005150,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202278,BALL VALVE FEMALE THREADING  1 INCH,N35EM-022-0394,
edit,202199,"MOTOR WITH BRAKE-1.85 KW, 3 PH,1440 RPM (559778 DRG - BN90LB4 FDR) BONFIGLIOLI",N37GUDEL7005166,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202200,GEARED BOX HOUSING (559758 DRG - WR110 U90 P90) BONFIGLIOLI,N37GUDEL7005167,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202201,"MOTOR WITH BRAKE-2.2 KW, 3 PH,1440 RPM (559814 DRG - BN100LA4 FDR) BONFIGLIOLI",N37GUDEL7005172,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202202,"GEARED INDUCTION MOTOR 551219  VF44/F35P71B5+BN71A4(0.25)  KW 1, BONFIGLIOLI",N37GUDEL7005170,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202203,"GEARED INDUCTION MOTOR WITH BREAK-RPM 1400,1.8 KW/2.5 HP (553605 DRG - 63U7P90B5B3+BN90LB4FDR) BONFIGLIOLI",N37GUDEL7002093,<div><p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p></div>
edit,202204,"GEARBOX HOUSING WITH MOTOR-0.37KW/1400 RPM (551274 DRG - W63UP38,+BN71B4(0.37KW,1370 RPM) BONFIGLIOLI",N37GUDEL7005171,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202205,"MOTOR COMPONENT UNIVERSAL FOOT MOUNTED BN71 A4, 0.33HP X 1400 RPM, BONFIGLIOLI",N37GUDEL7005173,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202206,"GEAR BOX HOUSING AS25 DP109.1, 12.8 OUTPUT RPM BONFIGLIOLI",N36GUDEL1003-062,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202207,"GEAR BOX HOUSING AS30DP134.7P71, 10.4 OUTPUT RPM,0.5 HP X 1400 RPM,BN71B4,415VAC,50HZ,3 PHASE, CLASS B, BONFIGLIOLI",N36GUDEL1003-064,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202208,"GEAR BOX HOUSING AS25 DP144.4 P63, O/P RPM 9.7 ,0.25HP X 1400RPM,BN63B4 , 415 VAC, 50 HZ, 3 PHASE,CLASS B, BONFIGLIOLI",N36GUDEL1003-057,"<div>
<p>Cost effective solution - Low noise - High peak load capacity - Minimized mounting space - Long operating life - High reliability - High number of possible configuration - Wide output speed selection range - Wide output torque selection range</p>
</div>"
edit,202209,HYDRAULIC CONNECTORS STRAIGHT THREADED 1/2 INCH X 1/4 INCH,N35HYFT1000001,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202210,HYDRAULIC CONNECTORS STRAIGHT THREADED 3/4 INCH X  1/2 INCH,N35HYFT1000002,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202279,BALL VALVE FEMALE THREADING  ¼ INCH,N35EM-022-0145,
edit,202211,HYDRAULIC CONNECTORS STRAIGHT THREADED 1/4 INCH X 1/4 INCH,N35HYFT1000003,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202212,HYDRAULIC CONNECTORS STRAIGHT THREADED 1/2 INCH X 3/8 INCH,N35HYFT1000004,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202213,HYDRAULIC CONNECTORS STRAIGHT THREADED 3/8 INCH X 1/4 INCH,N35HYFT1000005,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202214,HYDRAULIC CONNECTORS STRAIGHT THREADED 1&quot; X 3/4&quot;,N35HYFT1000006,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202215,HYDRAULIC CONNECTORS STRAIGHT THREADED 3/8 INCH X 3/8 INCH,N35HYFT1000007,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202216,HYDRAULIC CONNECTORS STRAIGHT THREADED 1/2 INCH X 1/2 INCH,N35HYFT1000008,"<div>
<p>Connector are designed and manufactured to meet the requirements for a wide range of applications in chemical, petro-chemical, power generation, ship-building, pulp and paper, food, dairy, beverage, pharmaceutical, and many other high-purity industries. JIC fittings feature a 37&deg; Flare design that can be used with seamless tubing or to adapt to JIC Hose Assemblies.</p>
</div>"
edit,202219,MASKING TAPE 1.5 INCH X 80 MTR. PAPER.,N50MASKINGTAPE15,"<div>
<p><b>Non-toxic.</b></p>
<p><b>Non-Reflective.</b></p>
<p><b>High Durability.&nbsp;</b></p>
</div>"
edit,202220,MASKING TAPE 2 INCH X 60 MTR. PAPER.,N50MASKINGTAPE2,"<div>
<p><b>Non-toxic.</b></p>
<p><b>Non-Reflective.</b></p>
<p><b>High Durability.&nbsp;</b></p>
</div>"
edit,202221,FUJIFILM (LLW) FOR PRESCALE APPLICATION,N71FUJJIFILMLLW,"<div><b>Pressure measurement film indicates applied pressure differences as red color density variations. From dentistry to industry, this Fujifilm technology finds wide application.</b></div>"
edit,202222,FUJI FILM (LW) FOR PRE SCALE APPLICATION,N71FUJJIFILMLW,"<div>
<p><b>Easy visual check of distribution/uniformity for contact pressure<br />Contact pressure shown with differing concentrations of color can even be converted into numbers.<br />Lower cost with no special devices or equipment required<br />Quick measurement gives an at-a-glance picture.</b></p>
<p>&nbsp;</p>
</div>"
edit,202223,FUJI FILM (MW) FOR PRESCALE APPLICATION,N71FUJJIFILMMW,"<div>
<p><b>Easy visual check of distribution/uniformity for contact pressure<br />Contact pressure shown with differing concentrations of color can even be converted into numbers.<br />Lower cost with no special devices or equipment required<br />Quick measurement gives an at-a-glance picture.</b></p>
</div>"
